type,study,date,ind,refreshdttm,reas,subtype,warning,sort,indication
ADAM,argx-119-[cms]-2301,2024-07-18,cms,2024-07-18T00:54:30,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-19,bp,2024-07-19T06:38:19,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-19,bp,2024-07-19T09:37:05,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-19,bp,2024-07-19T00:03:24,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-19,bp,2024-07-19T04:34:47,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-19,bp,2024-07-19T00:07:53,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-19,cidp,2024-07-19T00:12:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-19,hv,2024-07-19T00:19:46,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-19,iim,2024-07-19T00:30:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-0000,2024-07-19,itp,2024-07-19T07:03:39,OK,SDTM,,1,itp
ADAM,argx-113-[itp]-0000,2024-07-19,itp,2024-07-19T10:00:12,OK,ADAM,,2,itp
SDTM,argx-113-[itp]-1603,2024-07-19,itp,2024-07-19T00:32:29,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-19,itp,2024-07-19T00:35:50,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-19,itp,2024-07-19T00:38:01,OK,SDTM,,1,
ADAM,argx-113-[itp]-2005,2024-07-19,itp,2024-07-19T05:30:39,OK,ADAM,,2,itp
SDTM,argx-113-[ln]-2202,2024-07-19,ln,2024-07-19T00:45:58,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-19,mg,2024-07-19T00:51:10,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-19,mg,2024-07-19T00:57:47,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-19,mg,2024-07-19T01:01:28,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-19,mn,2024-07-19T01:09:06,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-19,ted,2024-07-19T10:18:25,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-19,ted,2024-07-19T01:25:38,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-19,ted,2024-07-19T06:28:01,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-19,x-ind,2024-07-19T09:25:26,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-19,x-ind,2024-07-19T11:42:42,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-19,dgf,2024-07-19T00:05:21,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-19,mmn,2024-07-19T00:16:49,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-19,cms,2024-07-19T01:14:37,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-19,cms,2024-07-19T00:17:21,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-19,cms,2024-07-19T00:54:23,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-20,bp,2024-07-20T06:42:08,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-20,bp,2024-07-20T08:07:16,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-20,bp,2024-07-20T00:04:49,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-20,bp,2024-07-20T04:36:27,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-20,bp,2024-07-20T00:09:21,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-20,cidp,2024-07-20T00:14:17,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-20,hv,2024-07-20T00:21:09,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-20,iim,2024-07-20T00:31:39,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-20,itp,2024-07-20T00:33:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-20,itp,2024-07-20T00:36:57,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-20,itp,2024-07-20T00:42:17,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-20,ln,2024-07-20T00:46:59,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-20,mg,2024-07-20T00:52:11,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-20,mg,2024-07-20T00:58:41,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-20,mg,2024-07-20T01:02:15,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-20,mn,2024-07-20T01:10:18,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-20,ted,2024-07-20T08:31:04,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-20,ted,2024-07-20T01:26:16,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-20,ted,2024-07-20T06:28:18,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-20,x-ind,2024-07-20T07:55:50,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-20,x-ind,2024-07-20T09:55:17,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-20,dgf,2024-07-20T00:03:12,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-20,cms,2024-07-20T01:16:38,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-20,cms,2024-07-20T00:20:03,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-20,cms,2024-07-20T00:55:32,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2010,2024-07-21,bp,2024-07-21T00:07:14,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-21,cidp,2024-07-21T00:12:23,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-21,hv,2024-07-21T00:19:04,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-21,iim,2024-07-21T00:29:49,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-21,itp,2024-07-21T00:31:54,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-21,itp,2024-07-21T00:35:17,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-21,itp,2024-07-21T00:40:58,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-21,ln,2024-07-21T00:45:35,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-21,mg,2024-07-21T00:50:49,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-21,mg,2024-07-21T00:57:19,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-21,mg,2024-07-21T01:01:17,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-21,mn,2024-07-21T01:09:05,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-21,ted,2024-07-21T07:36:18,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-21,ted,2024-07-21T01:25:35,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-21,ted,2024-07-21T06:11:31,OK,ADAM,Y,2,ted
SDTM,argx-117-[dgf]-2201,2024-07-21,dgf,2024-07-21T00:03:06,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-21,cms,2024-07-21T01:17:02,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-21,cms,2024-07-21T00:17:28,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-21,cms,2024-07-21T00:56:05,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2010,2024-07-22,bp,2024-07-22T00:08:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-22,cidp,2024-07-22T00:13:00,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-22,hv,2024-07-22T00:19:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-22,iim,2024-07-22T00:29:56,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-22,itp,2024-07-22T00:31:54,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-22,itp,2024-07-22T00:35:15,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-22,itp,2024-07-22T00:40:33,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-22,ln,2024-07-22T00:45:13,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-22,mg,2024-07-22T00:50:18,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-22,mg,2024-07-22T00:57:04,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-22,mg,2024-07-22T01:00:37,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-22,mn,2024-07-22T01:08:31,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-22,ted,2024-07-22T07:32:31,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-22,ted,2024-07-22T01:24:47,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-22,ted,2024-07-22T06:08:15,OK,ADAM,Y,2,ted
SDTM,argx-117-[dgf]-2201,2024-07-22,dgf,2024-07-22T00:03:05,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-22,mmn,2024-07-22T00:17:23,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-22,cms,2024-07-22T01:16:42,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-22,cms,2024-07-22T00:20:05,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-22,cms,2024-07-22T00:55:55,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-23,bp,2024-07-23T06:57:57,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-23,bp,2024-07-23T09:58:06,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-23,bp,2024-07-23T00:03:52,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-23,bp,2024-07-23T04:43:40,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-23,bp,2024-07-23T00:08:19,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-23,cidp,2024-07-23T00:13:41,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-23,hv,2024-07-23T00:20:20,UPTODATE,SDTM,,1,
ADAM,argx-113-[iim]-2007,2024-07-23,iim,2024-07-23T05:21:39,OK,ADAM,,2,iim
SDTM,argx-113-[iim]-2011,2024-07-23,iim,2024-07-23T00:30:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-23,itp,2024-07-23T00:33:33,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-23,itp,2024-07-23T00:37:19,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-23,itp,2024-07-23T00:42:17,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-23,ln,2024-07-23T00:46:56,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-23,mg,2024-07-23T00:52:11,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-23,mg,2024-07-23T00:58:42,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-23,mg,2024-07-23T01:02:45,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-23,mn,2024-07-23T01:10:21,UPTODATE,SDTM,,1,
SDTM,argx-113-[sjogren]-0000,2024-07-23,sjogren,2024-07-23T07:29:36,OK,SDTM,,1,sjogren
ADAM,argx-113-[sjogren]-0000,2024-07-23,sjogren,2024-07-23T10:22:08,OK,ADAM,,2,sjogren
SDTM,argx-113-[sjogren]-2106,2024-07-23,sjogren,2024-07-23T01:20:23,OK,SDTM,,1,
ADAM,argx-113-[sjogren]-2106,2024-07-23,sjogren,2024-07-23T06:31:08,OK,ADAM,,2,sjogren
ADAM,argx-113-[ted]-0000,2024-07-23,ted,2024-07-23T10:30:34,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-23,ted,2024-07-23T01:28:29,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-23,ted,2024-07-23T06:46:15,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-23,x-ind,2024-07-23T09:46:20,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-23,x-ind,2024-07-23T11:56:26,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-23,dgf,2024-07-23T00:05:22,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-23,mmn,2024-07-23T00:14:41,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-23,cms,2024-07-23T01:15:54,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-23,cms,2024-07-23T00:14:52,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-23,cms,2024-07-23T00:54:20,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-24,bp,2024-07-24T07:19:08,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-24,bp,2024-07-24T10:42:11,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-24,bp,2024-07-24T00:06:05,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-24,bp,2024-07-24T04:59:03,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-24,bp,2024-07-24T00:10:26,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-24,cidp,2024-07-24T00:14:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-24,hv,2024-07-24T00:20:53,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-0000,2024-07-24,iim,2024-07-24T07:34:27,OK,SDTM,,1,iim
ADAM,argx-113-[iim]-0000,2024-07-24,iim,2024-07-24T10:56:50,OK,ADAM,,2,iim
SDTM,argx-113-[iim]-2007,2024-07-24,iim,2024-07-24T00:27:33,OK,SDTM,,1,
ADAM,argx-113-[iim]-2007,2024-07-24,iim,2024-07-24T05:42:50,OK,ADAM,,2,iim
SDTM,argx-113-[iim]-2011,2024-07-24,iim,2024-07-24T00:36:00,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-24,itp,2024-07-24T00:37:56,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-24,itp,2024-07-24T00:41:15,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-24,itp,2024-07-24T00:46:13,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-24,ln,2024-07-24T00:51:10,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-0000,2024-07-24,mg,2024-07-24T08:01:29,OK,SDTM,,1,mg
ADAM,argx-113-[mg]-0000,2024-07-24,mg,2024-07-24T11:22:36,OK,ADAM,,2,mg
SDTM,argx-113-[mg]-2002,2024-07-24,mg,2024-07-24T00:56:24,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-24,mg,2024-07-24T01:02:46,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-24,mg,2024-07-24T01:06:19,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2308,2024-07-24,mg,2024-07-24T01:09:14,OK,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-24,mn,2024-07-24T01:18:43,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-24,ted,2024-07-24T11:37:54,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-24,ted,2024-07-24T01:36:00,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-24,ted,2024-07-24T07:05:15,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-24,x-ind,2024-07-24T10:30:47,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-24,x-ind,2024-07-24T13:04:12,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-24,dgf,2024-07-24T00:03:20,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-24,mmn,2024-07-24T00:16:19,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-24,cms,2024-07-24T01:15:38,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-24,cms,2024-07-24T00:20:01,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-24,cms,2024-07-24T00:54:35,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-25,bp,2024-07-25T07:21:58,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-25,bp,2024-07-25T10:20:08,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-25,bp,2024-07-25T00:05:28,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-25,bp,2024-07-25T04:55:37,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-25,bp,2024-07-25T00:09:59,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-25,cidp,2024-07-25T00:13:45,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-25,hv,2024-07-25T00:20:06,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-25,iim,2024-07-25T00:32:27,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-25,itp,2024-07-25T00:34:24,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-25,itp,2024-07-25T00:37:41,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-25,itp,2024-07-25T00:42:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-25,ln,2024-07-25T00:47:23,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-25,mg,2024-07-25T00:52:15,UPTODATE,SDTM,,1,
ADAM,argx-113-[mg]-2002,2024-07-25,mg,2024-07-25T06:04:15,OK,ADAM,,2,mg
SDTM,argx-113-[mg]-2006,2024-07-25,mg,2024-07-25T00:58:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-25,mg,2024-07-25T01:02:24,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2308,2024-07-25,mg,2024-07-25T01:08:17,UPTODATE,SDTM,,1,
ADAM,argx-113-[mg]-2308,2024-07-25,mg,2024-07-25T06:25:32,OK,ADAM,Y,2,mg
SDTM,argx-113-[mn]-2203,2024-07-25,mn,2024-07-25T01:14:46,UPTODATE,SDTM,,1,
SDTM,argx-113-[pots]-0000,2024-07-25,pots,2024-07-25T07:54:22,OK,SDTM,,1,pots
ADAM,argx-113-[pots]-0000,2024-07-25,pots,2024-07-25T10:43:29,OK,ADAM,,2,pots
SDTM,argx-113-[pots]-2104,2024-07-25,pots,2024-07-25T01:21:27,OK,SDTM,,1,
ADAM,argx-113-[pots]-2104,2024-07-25,pots,2024-07-25T06:49:53,OK,ADAM,,2,pots
SDTM,argx-113-[sjogren]-2106,2024-07-25,sjogren,2024-07-25T01:27:51,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-25,ted,2024-07-25T10:53:30,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-25,ted,2024-07-25T01:34:30,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-25,ted,2024-07-25T07:10:26,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-25,x-ind,2024-07-25T10:08:27,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-25,x-ind,2024-07-25T12:19:45,OK,ADAM,,2,x-ind
SDTM,argx-117-[mmn]-2202,2024-07-25,mmn,2024-07-25T00:18:54,UPTODATE,SDTM,,1,
ADAM,argx-117-[x-ind]-0000,2024-07-25,x-ind,2024-07-25T01:40:58,OK,ADAM,,2,x-ind
ADAM,argx-119-[cms]-0000,2024-07-25,cms,2024-07-25T01:16:59,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-25,cms,2024-07-25T00:17:31,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-25,cms,2024-07-25T00:55:16,OK,ADAM,Y,2,cms
ADAM,argx-119-[x-ind]-0000,2024-07-25,x-ind,2024-07-25T01:22:20,OK,ADAM,,2,x-ind
SDTM,argx-113-[bp]-0000,2024-07-26,bp,2024-07-26T07:19:41,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-26,bp,2024-07-26T10:20:50,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-26,bp,2024-07-26T00:04:41,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-26,bp,2024-07-26T04:57:14,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-26,bp,2024-07-26T00:09:13,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-26,cidp,2024-07-26T00:13:00,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-26,hv,2024-07-26T00:19:42,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-0000,2024-07-26,iim,2024-07-26T07:35:03,OK,SDTM,,1,iim
ADAM,argx-113-[iim]-0000,2024-07-26,iim,2024-07-26T10:35:35,OK,ADAM,,2,iim
SDTM,argx-113-[iim]-2007,2024-07-26,iim,2024-07-26T00:26:18,OK,SDTM,,1,
ADAM,argx-113-[iim]-2007,2024-07-26,iim,2024-07-26T05:43:03,OK,ADAM,,2,iim
SDTM,argx-113-[iim]-2011,2024-07-26,iim,2024-07-26T00:35:04,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-26,itp,2024-07-26T00:37:01,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-26,itp,2024-07-26T00:40:19,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-26,itp,2024-07-26T00:45:19,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-26,ln,2024-07-26T00:50:04,UPTODATE,SDTM,,1,
ADAM,argx-113-[mg]-1705,2024-07-26,mg,2024-07-26T06:09:38,OK,ADAM,,2,mg
ADAM,argx-113-[mg]-2001,2024-07-26,mg,2024-07-26T06:15:06,OK,ADAM,,2,mg
SDTM,argx-113-[mg]-2002,2024-07-26,mg,2024-07-26T00:54:38,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-26,mg,2024-07-26T01:01:05,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-26,mg,2024-07-26T01:05:07,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2308,2024-07-26,mg,2024-07-26T01:11:00,UPTODATE,SDTM,,1,
ADAM,argx-113-[mg]-2308,2024-07-26,mg,2024-07-26T06:37:58,OK,ADAM,Y,2,mg
SDTM,argx-113-[mn]-2203,2024-07-26,mn,2024-07-26T01:17:33,UPTODATE,SDTM,,1,
SDTM,argx-113-[sjogren]-2106,2024-07-26,sjogren,2024-07-26T01:27:18,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-26,ted,2024-07-26T10:54:09,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-26,ted,2024-07-26T01:34:16,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-26,ted,2024-07-26T07:10:15,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-26,x-ind,2024-07-26T10:09:13,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-26,x-ind,2024-07-26T12:20:12,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-26,dgf,2024-07-26T00:02:59,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-26,mmn,2024-07-26T00:18:41,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-26,cms,2024-07-26T01:16:24,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-26,cms,2024-07-26T00:19:52,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-26,cms,2024-07-26T00:54:59,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-27,bp,2024-07-27T07:45:46,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-27,bp,2024-07-27T10:37:24,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-27,bp,2024-07-27T00:06:38,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-27,bp,2024-07-27T05:15:25,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-27,bp,2024-07-27T00:11:09,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-27,cidp,2024-07-27T00:16:21,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-27,hv,2024-07-27T00:25:16,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-0000,2024-07-27,iim,2024-07-27T08:00:49,OK,SDTM,,1,iim
ADAM,argx-113-[iim]-0000,2024-07-27,iim,2024-07-27T10:51:57,OK,ADAM,,2,iim
SDTM,argx-113-[iim]-2011,2024-07-27,iim,2024-07-27T00:34:29,OK,SDTM,,1,
ADAM,argx-113-[iim]-2011,2024-07-27,iim,2024-07-27T06:03:51,OK,ADAM,,2,iim
SDTM,argx-113-[itp]-1603,2024-07-27,itp,2024-07-27T00:41:26,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-27,itp,2024-07-27T00:44:55,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-27,itp,2024-07-27T00:50:51,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-27,ln,2024-07-27T00:54:55,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-27,mg,2024-07-27T01:00:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-27,mg,2024-07-27T01:07:14,UPTODATE,SDTM,,1,
